cleaned_text,label
Passengers complaining charging social distancing Air India flight.,1
"reporters visited British Prime Minister Boris Johnson recovered illness. home looks like old abandoned military hut old brick walls. living room small brought tea tray reporters. cups different. met disheveled hair casual clothes, confident smile Prime Minister",1
"Air India flight deployed bring stranded Indians back home following social distancing norms, even charging hefty amount flight.",1
Massive protests mandatory vaccination Poland,1
Actress Deepika Padukone seen buying alcohol lockdown India.,1
envoy says COVID- vaccine found.,1
picture beach Catania (Sicily) packed people allegedly shot COVID- pandemic,1
American Vice-President Mike Pence caught hot mic delivering empty boxes PPE nursing home pretended heavy.,1
Myanmar government announced exact date schools reopen.,1
"Despite COVID- pandemic, total number deaths Brazil decreased, rather increased, compare months April April . statement backed national Civil Registry data.",1
video shows skirmish street SÃ£o Paulo guards street merchants. caption states guards trying take merchandise away obeying COVID- lockdown.,1
"TV Globo used images collective funeral victims shipwreck Lampedusa, , illustrate story deaths COVID- Italy.",1
"total number COVID- deaths decreased Manaus, Brazil, visit health minister Nelson Teich. happened started investigate fraudulent deaths.",1
Bill Gates funding vaccine adhesive patch form. vaccine contains microchip going used monitor people via G network.,1
Australiaâ€s COVIDSafe app tracks usersâ€ locations.,1
Madagascar found â€œcoronavirus medicineâ€ â€œwipe virus stage within period six days.â€,1
video shows Maasai tribe member Kenya whipping people violate countryâ€s curfew coronavirus pandemic.,1
Burundi cases COVID- one death April .,1
Congolese researcher JÃrÃ´me Munyangi base discovery COVID-Organics.,1
"Emmanuel Macron said African people longer travel Europe, refused use European vaccine COVID-.",1
"Euphorbia hirta, commonly known asthma plant, cures COVID-.",1
implementation enhanced community quarantine (ECQ) several areas nationwide extended May .,1
document Ibizaâ€s hospital says necessary â€œfatten upâ€ figures COVID- infections.,1
Positive tests SARS-Cov- recovered patients shown reinfection.,1
"video showing portable ultraviolet light lamp product â€œremovesâ€ coronavirus â€œfrom devices, mask, phoneâ€ five seconds.",1
"viral photo displays vial vaccine, text along top says, â€œNow tell years later say vaccine share take again.â€",1
Article claims partook Easter communion churches monasteries â€œsame spoonâ€ (metaphor Holy Communion) become infected COVID-.,1
COVID- pretense lobbies enslave reduce amount people Earth.,1
use abuse masks cause hypoxia.,1
image showing COVID- vaccine created .,1
Chief Secretary West Bengal following relaxing state performing poorly fought COVID-.,1
"Finally, Washington Times admits Sars-cov created laboratory.",1
"Nurses Jhalawar (Rajasthan, India) resigned due COVID- infected Jamaatis mistreating them.",1
Mumbai Police Bengaluru Police issued Advisory claiming incidence robbery kidnapping increase lockdown lifted.,1
COVID- virus spreading via air Yangon according laboratory test.,1
"Images taken current lockdown times showing Colombo, Sri Lanka, skies cleared result COVID- curfew.",1
TikTok completely banned United States.,1
Italian government prohibiting Christian masses allows prayers Islamic Mosques.,1
use abuse masks cause hypoxia.,1
â€œThe mainstream media pretended deadly surge COVID cases thanks Wisconsinites voting.â€,1
"Number deaths COVID- fell state capital Amazonas, Manaus, visit Minister Health.",1
million people signed emergency aid COVID- Brasil.,1
Migrant workers travelling special shramik trains wasting food.,1
"According radiologist, COVID- blood disease pneumonia, therefore respirators totally useless.",1
graphics shows number death France first trimester COVID- relatively small compared past years.,1
video row passengers cabin crew board plane viewed tens thousands times multiple Facebook Twitter posts claim filmed Air India flight. posts claim video shows airline failed enforce social distancing measures coronavirus pandemic.,1
â€œEntire city Mumbai military lockdown days starting Saturday. please stock everything. milk medicine available.â€,1
"Former Chief Justice India Ranjan Gogoi tweeted compensate economic loss occured due coronavirus, elections held country next years elections cost lot money.",1
Pakistan Prime Minister Imran Khan read COVID- curve upside said flattening.,1
"Message claiming city Mumbai military lockdown next days contain spread COVID- virus, milk medicine available time.",1
Video passengers complaining overcharged tickets lack social distancing measures Air India flight run Indian government bring back citizens stranded foreign countries COVID- crisis.,1
U.S. Vice President Mike Pence delivered empty boxes PPE hospital publicity stunt.,1
Ventura County public health director say California county forcibly moving people infected COVID- homes quarantine.,1
President Trump sent tweet included phrase â€œOldies dieâ€ connection lifting coronavirus restrictions.,1
"card claiming exempt holder wearing face mask public real deal, sanctioned government.",1
Multiple Facebook posts shared tens thousands times claim Thailand â€œranked no. COVID- fight categoryâ€ based international health security index. posts add Thailand â€œlowest number infected cases presentâ€.,1
Multiple Facebook posts shared tens thousands times claim Thailand â€œranked no. COVID- fight categoryâ€ based international health security index. posts add Thailand â€œlowest number infected cases presentâ€.,1
Text Lithuanian excerpted letter claims measures genocide pandemic isnâ€t real.,1
Says wearing face masks harmful health going without one.,1
video French education minister answering TV interview water closet authentic.,1
dozens posts Facebook Twitter list number plants foods purportedly contain â€œnatural azithromycin.â€ claims went viral amid studies done azithromycin possible treatment COVID-.,1
"deer seen playing beach, user claimed happened coronavirus lockdown India.",1
Citizens Kazakhstan Russia able get Schengen visa without using chipped.,1
Mass SARS-Cov- testing harm good.,1
Nurses resigned due COVID- Jamati patients misbehaved them.,1
"Eating meat products increases risk coronavirus, according official quoted text.",1
â€œEntire city Mumbai military lockdown days starting Saturday. please stock everything. milk medicine available.â€,1
new coronavirus sexually transmitted,1
"Supermarket chain, Melcom giving GHâ‚µ , gift cards every Ghanaian response COVID-.",1
"person infected coronavirus doesnâ€t wear face mask someone isnâ€t infected wear one, last person per cent chance infected. parties wear face mask, chances lowered , per cent.",1
"Coronavirus lives hands minutes, putting sanitizer pocket meets purpose prevention: UNICEF.",1
Indian nurses resigned due COVID- infected Jamati patients misbehavior.,1
Ghanaâ€s electoral commission postponed elections due coronavirus.,1
picture shows eight-year-old boy infected coronavirus. Prayers shares Facebook help him.,1
Deepika Padukone buying liquor lockdown India soon shops opened.,1
Indian News wire agency IANS claims Pakistani PM Imran Khan read overturned graph claimed Pakistan flattening curve.,1
Wearing masks long period time cause hypoxia.,1
"Adelio Bispo de Oliveira, man stabbed Bolsonaro back , contracted COVID- jail.",1
"COVID- tests sick people take days show results, dead people results given instantly.",1
"Barack Obama, former President United States, said criminals shouldnâ€t rights.",1
"video claiming COVID- kills people already diseases treatment done home antibiotics. statement based study Giampaolo Palma autopsies Pope John XXIII Hospital Bergamo, Italy.",1
nurses Rajasthanâ€s Jhalawar (India) resigned Jamaatis misbehaved them.,1
Messages linking scientist Bing Liuâ€s death â€œvery significant findingsâ€ coronavirus supposedly make University Pittsburgh.,1
SMS service offers COVID- self-assessment.,1
Drinking sea water prevents spread COVID-.,1
"couple weeks, advertising image shared WhatsApp inviting buy supposed homeopathic medicine new coronavirus, developed city Barranquilla.",1
"Coronavirus spreading air Yangon, Myanmar.",1
Lacoteferrin prevents helps prevent coronavirus.,1
Prolonged use face masks causes hypoxia.,1
Colombian national statistics department published map number people infected coronavirus per block.,1
"Two doctors Bakersfield, California said press conference isolation measures affect immune system unrestrictive controls countries like Sweden worked.",1
"liquid squeezed tea brewed Siam weed, Chromolaena odorata, cure novel coronavirus, according Nigerian prophetess Dupe Oluwaniyi.",1
Facebook page claims Federal Government announced Monday st June resumption date schools Nigeria.,1
"graphic purportedly shows news bulletin alleged extension COVID- lockdown Philippines May , , shared repeatedly multiple Facebook posts claiming reference government announcement.",1
"widely-circulated image claims reveal ingredients contained yearâ€s flu shots. alleged ingredients include mercury, antifreeze, phenol, animal blood, animal viruses, formaldehyde.",1
