cleaned_text,label
Leonardo DiCaprio endorsed Republican presidential nominee Donald Trump Twitter.,1
"health bill's plan comparative effectiveness research ""would used government ration care.""",1
Air Force wants taxpayers fund fantasy football league.,1
Police Seattle took man's gun away without warrant.,1
"Hillary Clinton, State Department ""officials sending official thank-yous people gave Clinton Foundation.""",1
Migrants Destroy Car Italy?,1
"Matt Damon announced March moving family ""a safe place"" Australia fed President Donald Trump policies.",1
"woman hospitalized burns photocopying breasts Bishan, Singapore.",1
Milwaukee Sheriff David Clarke wears fake military medals.,1
Floyd Mayweather (or Manny Pacquiao) donated sizable sum money Hurricane Harvey relief efforts.,1
"Mothers post children's names, birth dates, birth weights Facebook Mother's Day exposing children scammers criminals.",1
Zimbabwean inventor named Sangulani Maxwell Chikumbutso invented electric car requires charging.,1
photograph shows Bernie Jane Sanders LGBT march .,1
"alternative higher state worker pension health care payments ""is look , layoffs state employees close , children would bumped Medicaid-related programs.""",1
"""the candidate lieutenant governor oppose in-state tuition illegal immigrants.""",1
"producing jobs. created , jobs last month. talk jobs lost. net lost jobs.",1
"Obamacare ""is actuaries call death spiral.""",1
Files released FBI prove Adolf Hitler escaped Germany Argentina.,1
"Says President Barack Obama ""spent nearly trillion dollars make-work government jobs.""",1
"Says former Sen. Rick Santorum said, ""Sometimes pregnancy God’s way comforting rape victims.""",1
“NASA ADMITS Spraying Americans Lithium & Chemicals”,1
Michelle Obama filed divorce discovering former President Barack Obama pregnant mistress.,1
"Sam Clovis (a President Trump pick U.S. Department Agriculture science position) called scientists ""dumb"" claimed dinosaurs never existed.",1
"Adding age birth year equals , one particular day occurs every thousand years.",1
Pamela Anderson Death,1
Former Czech president Václav Klaus called American people 'confederacy fools' electing Barack Obama.,1
arrested Nebraska man confessed murdering sex offenders -year vigilante killing spree.,1
George Washington told angel revealed prophetic vision America Valley Forge.,1
Every Republican Senate candidate announced whether support Senate taking Supreme Court vacancy…except Congressman Heck.,1
solved problem. ... Scientists saying leave nuclear waste is.,1
"Barack Obama wants ""restore"" estate tax George W. Bush ""repealed.""",1
Tim Hortons add marijuana menu .,1
Nevada morgue employee arrested operating cadaver brothel.,1
sign warned Irish motorists drive five pints beer.,1
Sarah Huckabee Sanders lost confidence President replaced.,1
people country seen UFOs think approve George Bush's presidency.,1
University Alabama football coach Nick Saban finished third special Senate election December .,1
"Oakland A's shortstop laid back playing national anthem, wearing shirt reading ""Kill NRA.""",1
"Says GOP challenger, Doug MacGinnitie, ""hadn’t voted Republican primary almost years .",1
photograph shows sleepy cheetah greyhound race.,1
"Today, Social Security system broke.",1
"Says professional football coach Rex Ryan ""won championships New York. AFC, think, twice.""",1
"Says Milwaukee County district attorney candidate Verona Swanigan ""has worked prosecutor.""",1
NYPD captured supposedly deceased FBI agent breaking Trump Tower silenced pistol.,1
photograph shows woman killed frozen shaft urine fell plane.,1
Says Mark Neumann = Nancy Pelosi,1
", people succeed crossing borders illegally year.",1
"WEEK FAKE NEWS: Skewing CNN Philippines report, website CLAIMS Manila placed martial law",1
first party elect bald guy governor.,1
Jesus undocumented immigrant.,1
"ISIS ""going people showing videos Donald Trump insulting Islam Muslims order recruit radical jihadists.""",1
"abbreviation ""LOL"" means ""Lucifer Lord"" used prayer Satanists.",1
Anthony Bourdain Expose Elite Pedophile Ring?,1
"job creation numbers latest Start-Up NY report: ""This significant number overcounts compilation I’ve looked at.""",1
One inaccuracies ... raised taxes multiple times run budget. Absolutely true. One tax increase since I’ve office. quarter mill tax unincorporated area only.,1
"referendum ""gives people chance decide"" cutting Milwaukee County Board budget two-thirds",1
man high bath salts cut genitals microwaved them.,1
San Diego Zoo employee hospitalized trying sex octopus sustaining heavy damage genitalia.,1
"Schools Kent, Washington, removed pork school menus Muslim families offended.",1
"Welcome Wisconsin road signs ""always made Wisconsin,"" Scott Walker ""is outsourcing them"" out-of-state company ""paying money them.""",1
gay man renounced homosexuality near-death experience.,1
"Says Gov. Scott Walker said ""no equal pay equal work women.""",1
begins: Florida police confiscating guns people due process.,1
"Public employees receive ""something like percent paychecks issued Rhode Island.""",1
"Donald Trump Said Republicans ""Dumbest Group Voters""?",1
Mike Pence Say 'Allowing Rape Victims Abortions Lead Women Trying Get Raped'?,1
Video shows humanoid creature unknown species ambling Portuguese desert.,1
"Thirty million Americans, including lot people Florida, going able get healthcare next year law.",1
living former presidents refused attend Donald Trump's inauguration.,1
time government employment gone recession me.,1
Trey Gowdy forced protective custody two people investigating Hillary Clinton went missing.,1
"“The largest tax increase ever state – business margins tax signed, governor.”",1
Hulu Cancels Michelle Wolf’s Standup Special Disgustisting Attacks.,1
rapper DMX (Earl Simmons) died February .,1
"WhatsApp video called ""Carnaval de las palomitas"" ""Popcorn Carnival"" hacking users' phones.",1
Cell phone numbers go public month.,1
"Florida store owners engaged massive shootout looters Hurricane Matthew, leaving dead.",1
Donald Trump said believes Earth flat.,1
Donald Trump called Serena Williams 'Black American woman friend' Twitter tennis star th Wimbledon title.,1
"Nearly percent federal spending go towards Social Security, Medicare, Medicaid fiscal year .",1
"Homeless Couple Found Living Walmart Attic Hot Plate, Meth Lab, ″ LED TV",1
"used line-item veto authority veto $ million dollars special interest spending, budget year ... still smaller fiscal year budgets signed predecessor.",1
“Trump Orders Raid NY’s Islamberg yrs Uncover America’s WORST Nightmare”,1
"United States ""the number deductions available corporations"" corporate income tax.",1
Former president George H.W. Bush passed away age .,1
"Bernie Sanders purchased $, luxury car presidential campaign donations.",1
Picking bluebonnets illegal Texas.,1
photograph shows statue guarding Tomb Unknown Soldier knocked vandals.,1
"Donald Trump announced plans convert USS Enterprise ""floating hotel casino.""",1
Wisconsin employers repeatedly said surveys anti-business litigation climate one important factors affecting expansion decisions.,1
list 'Which Side Fence?' entries distinguishing Republicans Democrats originated comedian Jeff Foxworthy.,1
"New Jersey today fewer employees state government Christie Whitman left office January , think that’s good. without layoffs. attrition.",1
got $ billion opioid getting rid scourge that’s taking country. numbers way down.,1
"Despite claims 'keep health care plan like,' Obama Administration predicted many Americans employer-provided health coverage could lose current health plan.",1
Musician Kodak Black shot outside nightclub Florida December .,1
"Says Medicaid fraud rate Virginia ""fact-checked"" found "". percent.""",1
"hapless man somehow got head stuck wife's vagina sex, resulting couple's hospitalization.",1
photograph shows fresh water sturgeon whale Mackinac Bridge Lake Huron.,1
"[R]emember, president proposed eliminating charitable deductions higher-income taxpayers.",1
"Obama, Biden liberal allies oppose clean coal.",1
"changes debated, state employees Wisconsin ""who earn $,, $,, $, year might percent income disappear overnight.""",1
"United States, lawyers' ""bar"" stands ""British Accredited Registry"" part property-grabbing conspiracy.",1
"Redditor got revenge removal beloved tree, Clyde, planting dozens giant sequoia trees around Redondo Beach.",1
Much Money Kakamega County Receive Revenue Allocation?,1
photograph shows middle school student two broken arms next science fair project jumping tall buildings.,1
"Says confirmation hearing Brett Kavanaugh said birth control methods could considered ""abortion-inducing drugs.""",1
"Mitt Romney governor Massachusetts, didn’t slow rate growth government, actually cut it.",1
Social science irrefutable children better raised mom dad.,1
Trump fan charged trying murder Maxine Waters day Trump threatened her.,1
"Says Sen. John McCain ""caught making highly illegal phone call foreign country.""",1
NASA confirmed marijuana contains “alien DNA” outside solar system.,1
